E2952,Engineering,1,41.00,10.54,19.00,2.17,0.00
E3956,Finance,1,45.00,10.70,12.00,1.54,0.00
E1737,HR,1,52.00,4.80,9.00,4.13,0.00
E0161,Sales,1,46.00,8.60,12.00,2.19,0.00
E3387,Support,1,39.00,10.58,11.00,1.64,0.00
E3232,Support,1,51.00,7.60,17.00,2.21,0.00
E3260,Engineering,1,55.00,8.51,15.00,1.79,0.00
E1682,Marketing,1,50.00,10.66,16.00,1.63,0.00
E4794,Finance,1,55.00,8.62,15.00,2.39,0.00
E4921,Marketing,1,46.00,10.79,9.00,1.70,0.00
E1394,Engineering,1,50.00,12.16,11.00,2.20,0.00
E2579,Sales,1,52.00,15.47,8.00,1.34,0.00
E0019,Marketing,1,56.00,8.74,12.00,2.16,0.00
E2188,HR,1,49.00,3.57,12.00,6.13,0.00
E4811,Engineering,1,65.00,9.44,13.00,1.25,0.00
E3701,HR,1,50.00,10.10,10.00,2.43,0.00
E2141,Operations,1,47.00,6.38,16.00,2.17,0.00
E3601,Operations,1,45.00,7.13,12.00,2.21,0.00
E2443,Support,1,53.00,6.58,14.00,3.56,0.00
E0255,Finance,1,37.00,13.41,17.00,1.46,0.00
E0722,Finance,1,38.00,7.43,22.00,2.97,0.00
E1959,Support,1,43.00,10.67,16.00,1.46,0.00
E0491,Operations,1,39.00,7.25,7.00,2.30,0.00
E0837,Operations,1,49.00,8.59,18.00,2.29,0.00
E3053,Engineering,1,44.00,7.57,9.00,2.33,0.00
E2998,Engineering,1,54.00,9.96,9.00,1.64,0.00
E0032,Sales,1,60.00,12.70,12.00,1.39,0.00
E2630,HR,1,64.00,15.38,13.00,1.34,0.00
E2147,Engineering,1,44.00,11.01,17.00,1.91,0.00
E1214,Sales,1,51.00,7.06,12.00,2.23,0.00
E1266,HR,1,43.00,5.96,11.00,2.73,0.00
E1994,Engineering,1,49.00,6.41,19.00,2.16,0.00
E1536,Support,1,39.00,17.90,16.00,1.01,0.00
E0670,Sales,1,55.00,4.13,17.00,2.93,0.00
E0936,Finance,1,54.00,8.77,18.00,1.95,0.00
E1483,Sales,1,55.00,9.69,17.00,1.68,0.00
E0978,HR,1,46.00,8.81,13.00,1.63,0.00
E4795,Sales,1,47.00,14.01,10.00,1.47,0.00
E2820,HR,1,44.00,2.54,11.00,5.36,0.00
E2337,Operations,1,45.00,8.69,12.00,2.17,0.00
E3188,Marketing,1,54.00,12.27,19.00,1.81,0.00
E4927,Finance,1,53.00,8.18,20.00,2.29,0.00
E2323,HR,1,36.00,10.33,8.00,1.50,0.00
E2736,Finance,1,56.00,8.90,11.00,2.12,0.00
E0757,Marketing,1,52.00,7.99,14.00,1.78,0.00
E4696,Engineering,1,47.00,9.20,10.00,1.86,0.00
E4409,HR,1,51.00,8.63,9.00,1.56,0.00
E2911,Sales,1,45.00,9.98,16.00,2.00,0.00
E4841,Sales,1,53.00,13.46,9.00,1.73,0.00
E4413,Finance,1,49.00,8.12,13.00,2.63,0.00
E2045,Support,1,41.00,11.88,18.00,2.02,0.00
E3631,Support,1,56.00,7.36,11.00,1.67,0.00
E1751,HR,1,48.00,5.57,16.00,3.50,0.00
E0481,Engineering,1,51.00,7.98,17.00,3.45,0.00
E3870,HR,1,48.00,13.64,11.00,1.30,0.00
E1844,Marketing,1,51.00,11.75,11.00,1.73,0.00
E2347,HR,1,35.00,4.31,14.00,3.96,0.00
E0853,Finance,1,47.00,8.52,14.00,1.89,0.00
E4100,Marketing,1,40.00,6.19,13.00,3.34,0.00
E2532,Engineering,1,47.00,12.34,11.00,2.25,0.00
E0967,HR,1,51.00,12.21,13.00,1.21,0.00
E1795,Sales,1,39.00,12.84,8.00,1.23,0.00
E1607,Engineering,1,52.00,7.23,5.00,2.43,0.00
E1715,Engineering,1,51.00,12.67,13.00,1.24,0.00
E4630,Support,1,47.00,6.08,9.00,3.25,0.00
E1998,Finance,1,56.00,3.96,19.00,3.63,0.00
E2651,Finance,1,58.00,8.25,17.00,2.16,0.00
E4322,Finance,1,48.00,8.86,9.00,1.32,0.00
E2351,Operations,1,48.00,7.20,17.00,2.56,0.00
E4610,HR,1,50.00,9.32,14.00,1.65,0.00
E1772,Marketing,1,46.00,10.53,16.00,1.21,0.00
E4923,Operations,1,46.00,7.54,9.00,2.34,0.00
E0902,Finance,1,58.00,13.30,9.00,1.68,0.00
E0048,Engineering,1,47.00,8.39,11.00,1.70,0.00
E2085,Engineering,1,49.00,8.71,13.00,2.78,0.00
E2433,HR,1,48.00,11.31,21.00,1.30,0.00
E0230,Operations,1,55.00,11.40,14.00,1.69,0.00
E0162,Finance,1,48.00,12.16,14.00,2.13,0.00
E2080,Operations,1,49.00,5.79,15.00,3.09,0.00
E1863,Sales,1,53.00,13.70,16.00,0.68,0.00
E0814,Finance,1,47.00,9.14,15.00,1.58,0.00
E2830,Engineering,1,48.00,11.57,12.00,1.67,0.00
E1898,Marketing,1,50.00,10.45,14.00,1.75,0.00
E1765,Finance,1,42.00,8.40,17.00,2.13,0.00
E2650,Marketing,1,54.00,15.11,9.00,0.99,0.00
E0618,Sales,1,49.00,6.39,15.00,4.06,0.00
E4089,HR,1,45.00,9.72,16.00,1.12,0.00
E0275,Support,1,46.00,10.69,9.00,1.45,0.00
E2969,Sales,1,51.00,13.40,4.00,1.04,0.00
E4815,Engineering,1,39.00,12.60,18.00,1.62,0.00
E3382,Sales,1,51.00,6.15,11.00,3.49,0.00
E4233,Engineering,1,65.00,11.09,15.00,1.82,0.00
E1704,Support,1,56.00,7.94,10.00,1.12,0.00
E0868,Support,1,55.00,5.73,12.00,3.72,0.00
E3768,Marketing,1,40.00,9.96,13.00,2.28,0.00
E4238,Engineering,1,62.00,8.85,15.00,2.64,0.00
E1552,Support,1,50.00,8.66,10.00,2.28,0.00
E0688,Sales,1,48.00,9.08,12.00,1.98,0.00
E4049,Operations,1,50.00,13.24,12.00,1.54,0.00
E0006,Finance,1,41.00,13.61,11.00,1.16,0.00
E1025,Support,1,68.00,11.65,11.00,1.42,0.00
E0510,Engineering,1,56.00,11.22,7.00,1.39,0.00
E4010,Finance,1,52.00,11.12,8.00,1.98,0.00
E4819,HR,1,47.00,8.19,8.00,2.94,0.00
E3301,Sales,1,53.00,15.72,14.00,0.90,0.00
E3703,Marketing,1,56.00,13.67,10.00,1.84,0.00
E3906,Engineering,1,50.00,13.02,10.00,1.57,0.00
E4599,Sales,1,43.00,6.36,9.00,2.31,0.00
E3965,Support,1,44.00,11.25,16.00,1.80,0.00
E1150,Operations,1,51.00,12.68,17.00,0.88,0.00
E4028,Sales,1,46.00,11.50,11.00,1.28,0.00
E3067,HR,1,55.00,14.22,14.00,1.51,0.00
E4065,Operations,1,53.00,13.42,10.00,1.18,0.00
E2432,Marketing,1,41.00,14.27,11.00,1.31,0.00
E4710,Operations,1,64.00,7.83,12.00,2.26,0.00
E3329,Finance,1,43.00,13.62,7.00,1.37,0.00
E1965,Marketing,1,63.00,9.67,8.00,1.31,0.00
E2575,Marketing,1,42.00,7.38,12.00,2.27,0.00
E1711,Support,1,57.00,9.72,15.00,1.21,0.00
E4343,Finance,1,53.00,11.74,11.00,2.04,0.00
E3525,Operations,1,47.00,6.02,14.00,3.42,0.00
E1074,Support,1,52.00,6.82,17.00,1.66,0.00
E3729,Finance,1,54.00,10.95,14.00,2.01,0.00
E1279,Finance,1,61.00,10.63,15.00,0.69,0.00
E2273,Marketing,1,42.00,7.71,14.00,2.18,0.00
E2078,Finance,1,54.00,10.00,14.00,1.82,0.00
E2051,Finance,1,54.00,7.48,15.00,3.54,0.00
E0380,HR,1,50.00,6.86,9.00,1.91,0.00
E0199,Marketing,1,56.00,8.43,15.00,1.49,0.00
E1479,Sales,1,54.00,9.04,16.00,2.09,0.00
E4543,Marketing,1,39.00,9.07,14.00,2.28,0.00
E1462,HR,1,54.00,12.79,10.00,1.23,0.00
E4914,Sales,1,50.00,6.98,16.00,3.01,0.00
E4800,Finance,1,60.00,6.40,7.00,1.76,0.00
E2528,Finance,1,46.00,11.58,10.00,1.43,0.00
E4789,Finance,1,60.00,14.85,13.00,1.07,0.00
E0851,Engineering,1,55.00,9.99,10.00,1.73,0.00
E2001,Finance,1,60.00,14.13,20.00,2.05,0.00
E2408,Marketing,1,61.00,14.55,7.00,1.93,0.00
E3287,Support,1,45.00,10.89,18.00,2.02,0.00
E0272,Engineering,1,64.00,13.69,8.00,0.88,0.00
E2999,Engineering,1,52.00,3.90,14.00,3.26,0.00
E1029,Support,1,64.00,4.01,18.00,3.40,0.00
E0816,Marketing,1,62.00,12.98,20.00,1.00,0.00
E4479,Operations,1,50.00,14.26,9.00,1.57,0.00
E1756,Marketing,1,42.00,12.08,10.00,1.76,0.00
E1647,Engineering,1,45.00,15.42,13.00,0.91,0.00
E3655,Sales,1,47.00,7.55,10.00,2.81,0.00
E4980,Marketing,1,65.00,9.06,17.00,1.79,0.00
E0450,Marketing,1,49.00,12.51,11.00,1.48,0.00
E4345,Finance,1,64.00,11.52,7.00,1.12,0.00
E1448,Marketing,1,47.00,12.80,11.00,1.30,0.00
E2142,HR,1,38.00,7.03,17.00,2.86,0.00
E4175,Marketing,1,56.00,7.87,10.00,1.47,0.00
E1146,HR,1,44.00,15.03,12.00,1.12,0.00
E1057,Marketing,1,45.00,8.83,20.00,2.24,0.00
E1065,Sales,1,43.00,10.24,10.00,1.51,0.00
E0557,Support,1,54.00,9.99,17.00,2.28,0.00
E3125,Operations,1,48.00,9.87,18.00,1.20,0.00
E2090,Sales,1,63.00,8.34,13.00,2.36,0.00
E4597,HR,1,43.00,5.97,17.00,2.72,0.00
E3609,Sales,1,60.00,15.24,10.00,0.80,0.00
E2545,Sales,1,57.00,11.50,13.00,1.36,0.00
E4514,HR,1,71.00,7.15,15.00,2.58,0.00
E1701,Operations,1,58.00,7.71,14.00,1.61,0.00
E2412,Operations,1,45.00,12.04,4.00,1.46,0.00
E4119,Sales,1,55.00,10.56,12.00,1.56,0.00
E1184,Marketing,1,52.00,7.06,19.00,2.23,0.00
E1813,Support,1,50.00,4.14,16.00,3.89,0.00
E2538,Finance,1,40.00,5.35,6.00,3.46,0.00
E2905,Engineering,1,50.00,9.95,11.00,1.37,0.00
E0326,Marketing,1,56.00,12.14,11.00,2.21,0.00
E0173,Marketing,1,60.00,5.85,10.00,3.06,0.00
E4134,Operations,1,47.00,12.09,14.00,1.07,0.00
E1006,Finance,1,49.00,7.85,18.00,1.24,0.00
E1026,Sales,1,56.00,6.70,10.00,2.99,0.00
E3774,Marketing,1,51.00,13.61,20.00,1.09,0.00
E3354,HR,1,44.00,7.81,15.00,2.72,0.00
E2007,Marketing,1,47.00,13.08,11.00,1.07,0.00
E1330,Finance,1,52.00,13.79,19.00,1.22,0.00
E0163,Marketing,1,59.00,9.28,18.00,1.95,0.00
E0644,Finance,1,36.00,13.53,12.00,1.51,0.00
E0030,Finance,1,53.00,7.39,9.00,2.38,0.00
E4842,Support,1,42.00,7.05,10.00,2.49,0.00
E0437,Marketing,1,61.00,13.70,9.00,1.22,0.00
E1972,Sales,1,45.00,8.36,11.00,1.92,0.00
E1693,Finance,1,55.00,14.74,18.00,1.08,0.00
E1872,Engineering,1,45.00,11.68,13.00,1.42,0.00
E1200,HR,1,61.00,13.13,15.00,1.49,0.00
E0281,Support,1,44.00,14.24,19.00,1.18,0.00
E0076,HR,1,46.00,14.73,19.00,1.02,0.00
E4998,HR,1,57.00,9.13,11.00,1.88,0.00
E0187,Finance,1,49.00,9.63,19.00,1.79,0.00
E0206,Engineering,1,46.00,10.07,7.00,1.99,0.00
E0123,Support,1,48.00,9.17,14.00,1.87,0.00
E1651,Sales,1,46.00,6.80,14.00,2.82,0.00
E2672,Support,1,42.00,9.70,13.00,1.31,0.00
E1621,HR,1,44.00,6.80,12.00,2.82,0.00
E0322,Marketing,1,43.00,10.63,8.00,1.89,0.00
E3554,Engineering,1,43.00,14.32,10.00,1.96,0.00
E2343,HR,1,55.00,7.88,11.00,2.14,0.00
E0888,Marketing,1,52.00,8.17,14.00,2.29,0.00
E2208,Operations,1,69.00,13.11,9.00,0.99,0.00
E4201,Engineering,1,59.00,13.15,8.00,0.78,0.00
E4783,HR,1,43.00,9.26,10.00,1.56,0.00
E0820,Finance,1,41.00,11.58,13.00,1.35,0.00
E0182,Engineering,1,43.00,5.57,16.00,3.35,0.00
E2009,Finance,1,52.00,7.56,11.00,2.10,0.00
E4510,Support,1,49.00,7.64,13.00,3.13,0.00
E2981,Engineering,1,66.00,7.67,10.00,2.54,0.00
E0904,Support,1,51.00,11.76,12.00,2.12,0.00
E3811,Marketing,1,54.00,7.06,13.00,2.61,0.00
E2688,Engineering,1,56.00,12.49,14.00,1.11,0.00
E2682,HR,1,45.00,11.72,11.00,1.42,0.00
E1512,Support,1,36.00,8.12,11.00,2.41,0.00
E1095,Marketing,1,45.00,6.35,17.00,2.59,0.00
E4397,Finance,1,52.00,9.95,13.00,2.19,0.00
E3799,Sales,1,58.00,12.58,13.00,1.77,0.00
E3118,Engineering,1,45.00,9.23,12.00,2.05,0.00
E4590,Sales,1,50.00,10.63,14.00,1.38,0.00
E2717,Marketing,1,48.00,12.10,20.00,2.06,0.00
E2971,Operations,1,46.00,12.54,18.00,1.18,0.00
E0337,HR,1,43.00,14.00,10.00,1.07,0.00
E4893,Sales,1,47.00,7.94,10.00,2.57,0.00
E2288,Sales,1,55.00,7.26,8.00,2.42,0.00
E0903,Marketing,1,46.00,7.05,16.00,2.24,0.00
E3843,Support,1,44.00,10.39,13.00,1.67,0.00
E4528,Operations,1,46.00,9.22,21.00,1.96,0.00
E4190,Engineering,1,46.00,7.79,7.00,2.50,0.00
E0542,Engineering,1,61.00,8.45,17.00,2.54,0.00
E4772,Engineering,1,55.00,13.49,22.00,1.24,0.00
E4471,Engineering,1,64.00,6.56,18.00,2.78,0.00
E2104,HR,1,53.00,13.46,16.00,1.87,0.00
E1530,Marketing,1,60.00,7.08,8.00,3.84,0.00
E4831,HR,1,40.00,9.89,13.00,1.10,0.00
E1825,Engineering,1,50.00,13.23,18.00,1.83,0.00
E4150,Sales,1,41.00,12.93,14.00,1.58,0.00
E2335,Engineering,1,37.00,9.18,11.00,2.16,0.00
E4333,Engineering,1,58.00,13.42,11.00,1.18,0.00
E3305,HR,1,54.00,16.93,19.00,0.78,0.00
E1236,Engineering,1,39.00,11.96,16.00,1.54,0.00
E0992,Support,1,53.00,10.85,15.00,0.93,0.00
E0629,HR,1,56.00,9.39,13.00,1.83,0.00
E3649,HR,1,45.00,4.05,8.00,4.95,0.00
E3425,Support,1,51.00,6.75,12.00,3.87,0.00
E3264,Finance,1,55.00,7.78,16.00,2.96,0.00
E3997,Marketing,1,36.00,10.10,16.00,2.43,0.00
E3511,Engineering,1,56.00,6.82,13.00,1.92,0.00
E3249,Engineering,1,42.00,15.62,11.00,0.78,0.00
E3989,Engineering,1,48.00,8.15,11.00,2.19,0.00
E3638,Engineering,1,43.00,10.74,12.00,1.70,0.00
E3770,Engineering,1,52.00,7.30,18.00,2.77,0.00
E4460,Sales,1,54.00,8.46,13.00,2.22,0.00
E3976,Finance,1,39.00,11.11,12.00,1.65,0.00
E2541,Support,1,58.00,8.80,14.00,1.63,0.00
E0413,Operations,1,44.00,12.76,14.00,1.38,0.00
E2362,Finance,1,56.00,12.11,14.00,1.98,0.00
E4358,Operations,1,63.00,8.12,11.00,1.97,0.00
E1470,Sales,1,53.00,7.74,12.00,1.94,0.00
E2520,HR,1,53.00,10.27,19.00,2.49,0.00
E0896,Operations,1,41.00,10.84,9.00,1.86,0.00
E0795,Marketing,1,55.00,10.56,10.00,1.56,0.00
E4202,Engineering,1,61.00,12.32,11.00,1.65,0.00
E4390,HR,1,63.00,7.52,15.00,3.17,0.00
E2228,HR,1,39.00,12.66,16.00,1.46,0.00
E0040,Support,1,45.00,8.33,14.00,2.25,0.00
E3564,Marketing,1,45.00,13.92,12.00,1.47,0.00
E0778,HR,1,60.00,8.90,15.00,1.82,0.00
E2535,Finance,1,40.00,14.06,16.00,1.53,0.00
E4535,Sales,1,56.00,11.58,12.00,1.51,0.00
E3614,Operations,1,48.00,7.19,9.00,3.05,0.00
E4595,Finance,1,41.00,12.94,15.00,1.65,0.00
E0203,Finance,1,42.00,13.69,15.00,1.57,0.00
E0793,Engineering,1,54.00,12.67,7.00,1.02,0.00
E3776,HR,1,50.00,11.32,7.00,1.87,0.00
E2396,Finance,1,41.00,15.26,18.00,1.23,0.00
E4593,Engineering,1,56.00,12.22,12.00,1.97,0.00
E0890,Marketing,1,48.00,13.36,11.00,1.25,0.00
E0703,Engineering,1,49.00,10.02,11.00,2.00,0.00
E4864,Operations,1,52.00,2.13,13.00,6.08,0.00
E4852,Marketing,1,62.00,11.29,9.00,0.89,0.00
E3071,Support,1,42.00,8.38,16.00,2.13,0.00
E1204,Engineering,1,65.00,7.55,12.00,2.34,0.00
E0874,Finance,1,59.00,7.08,14.00,2.85,0.00
E1140,Support,1,48.00,14.08,14.00,0.86,0.00
E3440,Sales,1,39.00,9.33,12.00,2.42,0.00
E1856,Finance,1,46.00,11.45,13.00,1.45,0.00
E0706,Engineering,1,55.00,10.72,15.00,1.96,0.00
E2816,Engineering,1,42.00,10.04,13.00,1.81,0.00
E1410,HR,1,63.00,9.79,12.00,2.32,0.00
E3878,Operations,1,44.00,8.92,14.00,1.31,0.00
E3491,Operations,1,48.00,5.95,16.00,1.44,0.00
E0176,HR,1,59.00,4.41,7.00,3.33,0.00
E1520,Operations,1,56.00,8.29,8.00,1.61,0.00
E0480,Support,1,46.00,12.40,13.00,0.67,0.00
E0309,Sales,1,59.00,10.45,13.00,1.75,0.00
E2103,Engineering,1,51.00,11.72,11.00,1.89,0.00
E0473,Engineering,1,38.00,7.53,14.00,2.11,0.00
E1963,Operations,1,55.00,7.08,11.00,2.72,0.00
E2593,Operations,1,47.00,11.29,10.00,1.71,0.00
E2405,Engineering,1,50.00,7.21,14.00,2.56,0.00
E1696,Engineering,1,50.00,8.31,9.00,1.61,0.00
E0391,Operations,1,55.00,7.08,14.00,3.46,0.00
E3353,Engineering,1,56.00,9.21,12.00,1.96,0.00
E3786,Finance,1,49.00,6.91,11.00,2.40,0.00
E0889,Operations,1,39.00,14.64,16.00,1.28,0.00
E2607,Operations,1,57.00,12.39,12.00,1.19,0.00
E2079,Finance,1,45.00,7.47,12.00,2.48,0.00
E2560,Sales,1,54.00,7.63,11.00,2.09,0.00
E2521,Marketing,1,44.00,6.22,8.00,3.18,0.00
E2791,Sales,1,42.00,10.23,17.00,2.31,0.00
E0336,Finance,1,57.00,6.68,10.00,3.78,0.00
E4843,Engineering,1,47.00,11.27,15.00,1.30,0.00
E0998,Support,1,54.00,9.14,14.00,2.07,0.00
E1819,HR,1,56.00,11.93,16.00,2.01,0.00
E1097,HR,1,45.00,14.89,7.00,1.26,0.00
E1024,HR,1,50.00,9.55,10.00,1.80,0.00
E1909,Operations,1,43.00,9.61,13.00,1.88,0.00
E0974,Finance,1,44.00,12.02,9.00,1.69,0.00
E4983,Operations,1,41.00,6.37,18.00,2.58,0.00
E4336,Sales,1,64.00,12.35,12.00,2.02,0.00
E0425,HR,1,54.00,12.54,8.00,1.62,0.00
E1420,Finance,1,50.00,11.64,13.00,1.34,0.00
E3263,Marketing,1,49.00,13.33,15.00,1.67,0.00
E2577,Support,1,62.00,7.91,20.00,3.25,0.00
E4326,Marketing,1,42.00,11.50,13.00,1.04,0.00
E4694,Operations,1,59.00,9.32,13.00,1.74,0.00
E2695,Marketing,1,51.00,9.41,12.00,1.83,0.00
E4648,HR,1,54.00,8.56,15.00,1.67,0.00
E3531,Finance,1,55.00,7.81,4.00,2.16,0.00
E3088,Marketing,1,63.00,3.83,11.00,4.35,0.00
E3993,Finance,1,45.00,7.04,10.00,2.49,0.00
E2509,HR,1,38.00,6.80,15.00,2.31,0.00
E3160,Sales,1,47.00,6.53,18.00,2.39,0.00
E0878,Operations,1,62.00,6.66,19.00,1.96,0.00
E4808,Sales,1,45.00,3.56,22.00,6.14,0.00
E4437,Marketing,1,52.00,7.11,15.00,2.71,0.00
E4171,Engineering,1,48.00,5.63,16.00,3.77,0.00
E4706,HR,1,47.00,12.41,13.00,1.49,0.00
E0924,Finance,1,44.00,10.60,14.00,2.24,0.00
E2853,HR,1,48.00,9.15,12.00,1.68,0.00
E0624,Engineering,1,49.00,11.55,10.00,1.59,0.00
E1094,Finance,1,50.00,18.30,10.00,0.98,0.00
E3945,Support,1,53.00,12.02,13.00,2.38,0.00
E3209,Operations,1,50.00,12.40,10.00,1.49,0.00
E3738,Support,1,56.00,9.77,9.00,1.95,0.00
E2314,HR,1,54.00,12.04,17.00,1.38,0.00
E4899,Support,1,42.00,17.96,19.00,1.16,0.00
E3561,Operations,1,47.00,6.54,10.00,1.72,0.00
E4666,Support,1,51.00,11.06,16.00,2.32,0.00
E3316,Marketing,1,50.00,11.87,13.00,1.17,0.00
E3077,Support,1,47.00,9.77,16.00,2.14,0.00
E2943,Finance,1,42.00,7.75,8.00,1.83,0.00
E4327,HR,1,47.00,9.50,14.00,1.05,0.00
E0158,Support,1,40.00,9.96,12.00,1.55,0.00
E2459,Engineering,1,45.00,7.03,17.00,2.37,0.00
E0847,HR,1,48.00,13.75,19.00,1.63,0.00
E1541,Finance,1,55.00,15.10,19.00,1.18,0.00
E3486,Sales,1,50.00,5.70,16.00,3.58,0.00
E1929,Marketing,1,50.00,9.81,16.00,1.67,0.00
E4094,Support,1,34.00,9.60,7.00,1.42,0.00
E3861,Operations,1,47.00,8.93,10.00,1.61,0.00
E0138,Marketing,1,45.00,17.91,11.00,1.38,0.00
E2900,Operations,1,35.00,6.72,20.00,1.81,0.00
E0695,HR,1,53.00,12.73,9.00,1.17,0.00
E3992,Engineering,1,64.00,10.25,26.00,1.51,0.00
E3946,Finance,1,54.00,12.99,9.00,1.86,0.00
E1473,HR,1,62.00,8.16,7.00,2.18,0.00
E3590,Support,1,47.00,13.09,15.00,1.49,0.00
E1707,Finance,1,50.00,13.01,15.00,1.86,0.00
E2703,Marketing,1,50.00,6.00,19.00,2.57,0.00
E3880,HR,1,39.00,9.93,13.00,1.83,0.00
E1958,Finance,1,60.00,17.14,11.00,0.39,0.00
E4130,Marketing,1,51.00,8.21,14.00,2.50,0.00
E2424,Marketing,1,40.00,13.55,11.00,1.17,0.00
E0650,HR,1,48.00,12.73,11.00,1.31,0.00
E1700,HR,1,64.00,18.75,13.00,1.32,0.00
E0008,Support,1,55.00,13.33,17.00,1.05,0.00
E4522,Support,1,51.00,11.29,14.00,2.20,0.00
E3605,Operations,1,55.00,13.25,18.00,0.98,0.00
E2389,Marketing,1,46.00,4.99,12.00,3.67,0.00
E0207,Engineering,1,55.00,8.03,14.00,1.77,0.00
E3741,HR,1,56.00,12.25,16.00,1.51,0.00
E4557,Operations,1,46.00,11.94,10.00,0.93,0.00
E1925,Marketing,1,50.00,9.25,17.00,2.34,0.00
E2350,Finance,1,56.00,9.07,23.00,1.99,0.00
E4707,Finance,1,53.00,12.30,13.00,1.43,0.00
E2175,HR,1,56.00,7.66,7.00,1.04,0.00
E1003,HR,1,57.00,6.79,16.00,2.57,0.00
E3914,HR,1,46.00,12.33,18.00,1.80,0.00
E4213,Support,1,40.00,9.14,8.00,2.47,0.00
E3069,Operations,1,50.00,11.61,15.00,1.59,0.00
E0919,Operations,1,42.00,11.65,12.00,1.19,0.00
E0585,Support,1,52.00,10.60,12.00,2.15,0.00
E0057,Marketing,1,56.00,11.95,11.00,1.47,0.00
E3362,Engineering,1,42.00,9.87,18.00,2.85,0.00
E4732,Operations,1,61.00,10.64,13.00,1.29,0.00
E3218,Marketing,1,49.00,11.90,14.00,1.40,0.00
E1636,Marketing,1,57.00,13.71,10.00,0.68,0.00
E1924,Operations,1,41.00,8.91,13.00,2.22,0.00
E4748,Engineering,1,48.00,11.16,11.00,0.74,0.00
E3893,Sales,1,49.00,6.34,13.00,2.86,0.00
E3808,Engineering,1,59.00,11.91,15.00,1.47,0.00
E2373,HR,1,48.00,10.70,13.00,2.05,0.00
E2013,HR,1,33.00,12.32,10.00,1.28,0.00
E0598,Engineering,1,46.00,5.23,18.00,2.25,0.00
E3434,Support,1,49.00,11.11,18.00,1.65,0.00
E1932,Marketing,1,58.00,10.40,16.00,2.19,0.00
E3358,Operations,1,46.00,8.26,5.00,2.27,0.00
E0196,Operations,1,52.00,10.48,23.00,1.65,0.00
E4007,Sales,1,47.00,9.82,14.00,1.66,0.00
E4701,Sales,1,51.00,7.47,9.00,2.72,0.00
E4659,Support,1,43.00,11.73,9.00,1.49,0.00
E1053,Sales,1,44.00,8.31,11.00,2.04,0.00
E2265,Marketing,1,43.00,6.99,17.00,2.88,0.00
E1887,Sales,1,58.00,5.51,13.00,2.92,0.00
E0940,Sales,1,49.00,11.21,10.00,1.06,0.00
E1679,Operations,1,55.00,11.31,23.00,1.38,0.00
E1240,Engineering,1,54.00,14.38,10.00,1.24,0.00
E2122,Operations,1,56.00,9.44,8.00,1.53,0.00
E2922,Support,1,42.00,6.37,12.00,2.99,0.00
E3544,Engineering,1,55.00,11.36,9.00,1.94,0.00
E4441,Engineering,1,46.00,13.28,11.00,1.19,0.00
E2279,Finance,1,54.00,13.28,14.00,1.47,0.00
E2338,Marketing,1,46.00,13.44,18.00,1.52,0.00
E4596,Engineering,1,62.00,11.28,4.00,2.12,0.00
E0997,Sales,1,59.00,9.29,8.00,1.55,0.00
E2261,Engineering,1,47.00,13.44,8.00,1.38,0.00
E2946,Marketing,1,44.00,11.70,14.00,1.81,0.00
E2842,Finance,1,48.00,10.74,17.00,1.79,0.00
E3720,Sales,1,50.00,7.34,10.00,3.96,0.00
E1854,Operations,1,56.00,10.39,10.00,1.49,0.00
E4547,Engineering,1,55.00,3.99,17.00,4.61,0.00
E3463,Finance,1,55.00,9.70,15.00,1.68,0.00
E4382,Marketing,1,53.00,10.12,12.00,0.90,0.00
E4275,Engineering,1,47.00,10.17,16.00,1.88,0.00
E0263,Operations,1,38.00,9.66,10.00,2.34,0.00
E3464,HR,1,44.00,8.94,14.00,2.31,0.00
E3030,Sales,1,45.00,6.50,17.00,2.13,0.00
E1820,Finance,1,61.00,11.09,15.00,1.74,0.00
E3330,Operations,1,71.00,7.83,16.00,1.81,0.00
E1734,Marketing,1,59.00,6.04,17.00,2.98,0.00
E4272,HR,1,45.00,7.01,11.00,2.62,0.00
E4093,Finance,1,52.00,7.57,14.00,1.98,0.00
E2582,Finance,1,50.00,9.60,11.00,1.04,0.00
E4476,Sales,1,52.00,11.47,20.00,1.60,0.00
E3936,Operations,1,51.00,8.88,10.00,2.43,0.00
E2519,Support,1,49.00,11.63,8.00,1.03,0.00
E0623,Finance,1,44.00,11.02,11.00,1.50,0.00
E3175,Marketing,1,64.00,9.99,15.00,1.18,0.00
E4790,Operations,1,53.00,11.77,11.00,1.57,0.00
E1889,Operations,1,40.00,7.24,14.00,2.79,0.00
E2503,Operations,1,53.00,14.13,11.00,0.93,0.00
E4700,Operations,1,40.00,11.44,10.00,1.05,0.00
E0165,Support,1,43.00,14.00,8.00,1.40,0.00
E1851,HR,1,51.00,10.98,13.00,1.84,0.00
E2902,Marketing,1,30.00,8.81,8.00,2.24,0.00
E1229,Sales,1,49.00,7.45,9.00,3.20,0.00
E4361,HR,1,55.00,4.82,21.00,2.75,0.00
E3227,Support,1,50.00,12.55,12.00,1.92,0.00
E2776,Sales,1,49.00,6.62,17.00,2.63,0.00
E0353,Operations,1,50.00,5.23,10.00,4.50,0.00
E0385,Operations,1,47.00,9.91,14.00,1.37,0.00
E0864,Sales,1,51.00,11.98,12.00,1.23,0.00
E1533,Marketing,1,45.00,5.83,19.00,1.76,0.00
